180 findings in intellicrack\handlers\pefile_handler.py

intellicrack\handlers\pefile_handler.py:37: unused variable 'RESOURCE' (60% confidence, 1 line)
intellicrack\core\analysis\memory_forensics_engine.py:91: unused variable 'wow64' (60% confidence, 1 line)

intellicrack\core\analysis\memory_forensics_engine.py:105: unused variable 'company' (60% confidence, 1 line)

intellicrack\core\analysis\memory_forensics_engine.py:109: unused variable 'hash_md5' (60% confidence, 1 line)

intellicrack\core\analysis\memory_forensics_engine.py:136: unused variable 'is_unicode' (60% confidence, 1 line)

intellicrack\core\analysis\memory_forensics_engine.py:1667: unused function 'analyze_memory_dump_file' (60% confidence, 5 lines)

intellicrack\core\analysis\memory_forensics_engine.py:47: unused class 'MemoryArtifactType' (60% confidence, 15 lines)

intellicrack\core\analysis\memory_forensics_engine.py:1560: unused method 'get_analysis_summary' (60% confidence, 17 lines)

intellicrack\core\analysis\memory_forensics_engine.py:205: unused method '_init_volatility' (60% confidence, 21 lines)

intellicrack\core\analysis\memory_forensics_engine.py:974: unused method 'analyze_process_memory' (60% confidence, 46 lines)

intellicrack\core\analysis\memory_forensics_engine.py:1578: unused method 'export_analysis_report' (60% confidence, 66 lines)


24 findings in intellicrack\core\protection_bypass\cloud_license.py

intellicrack\core\protection_bypass\cloud_license.py:71: unused variable 'MITMPROXY_AVAILABLE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:97: unused variable 'MITMPROXY_AVAILABLE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:118: unused variable 'GOOGLE_OAUTH' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:119: unused variable 'ADOBE_IMS' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:120: unused variable 'MICROSOFT_365' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:938: unused attribute 'request_count' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:948: unused attribute 'request_count' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:1095: unused attribute 'mitm_proxy' (60% confidence, 1 line)

intellicrack\core\protection_bypass\cloud_license.py:1489: unused method 'stop_cloud_interception' (60% confidence, 8 lines)

intellicrack\core\protection_bypass\cloud_license.py:1508: unused function 'create_cloud_license_bypass' (60% confidence, 8 lines)

intellicrack\core\protection_bypass\cloud_license.py:402: unused method 'store_session_data' (60% confidence, 9 lines)

intellicrack\core\protection_bypass\cloud_license.py:412: unused method 'get_session_data' (60% confidence, 11 lines)

intellicrack\core\protection_bypass\cloud_license.py:1366: unused method 'bypass_flexnet_cloud' (60% confidence, 11 lines)

intellicrack\core\protection_bypass\cloud_license.py:1378: unused method 'bypass_sentinel_cloud' (60% confidence, 11 lines)

intellicrack\core\protection_bypass\cloud_license.py:373: unused method 'store_token' (60% confidence, 13 lines)

intellicrack\core\protection_bypass\cloud_license.py:1324: unused method 'bypass_azure_ad' (60% confidence, 13 lines)

intellicrack\core\protection_bypass\cloud_license.py:1338: unused method 'bypass_google_oauth' (60% confidence, 13 lines)

intellicrack\core\protection_bypass\cloud_license.py:1352: unused method 'bypass_aws_cognito' (60% confidence, 13 lines)

intellicrack\core\protection_bypass\cloud_license.py:387: unused method 'get_token' (60% confidence, 14 lines)

intellicrack\core\protection_bypass\cloud_license.py:1268: unused method 'synthesize_license_response' (60% confidence, 21 lines)

intellicrack\core\protection_bypass\cloud_license.py:1461: unused method 'start_cloud_interception' (60% confidence, 27 lines)

intellicrack\core\protection_bypass\cloud_license.py:1430: unused method 'bypass_microsoft_365' (60% confidence, 30 lines)

intellicrack\core\protection_bypass\cloud_license.py:1390: unused method 'bypass_adobe_creative_cloud' (60% confidence, 39 lines)

intellicrack\core\protection_bypass\cloud_license.py:244: unused method 'generate_certificate' (60% confidence, 68 lines)


24 findings in intellicrack\handlers\pdfkit_handler.py

intellicrack\handlers\pdfkit_handler.py:74: unused attribute 'xref_table' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:77: unused attribute 'fonts' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:102: unused attribute 'xref_table' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:386: unused attribute 'margin_top' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:387: unused attribute 'margin_right' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:388: unused attribute 'margin_bottom' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:389: unused attribute 'margin_left' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:391: unused attribute 'no_outline' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:392: unused attribute 'print_media_type' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:393: unused attribute 'disable_smart_shrinking' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:598: unused attribute 'current_x' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:599: unused attribute 'current_y' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:602: unused attribute 'page_width' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:603: unused attribute 'page_height' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:728: unused attribute 'current_x' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:729: unused attribute 'current_y' (60% confidence, 1 line)

intellicrack\handlers\pdfkit_handler.py:721: unused method 'showPage' (60% confidence, 9 lines)

intellicrack\handlers\pdfkit_handler.py:776: unused method 'add_page' (60% confidence, 10 lines)

intellicrack\handlers\pdfkit_handler.py:798: unused method 'set_author' (60% confidence, 10 lines)

intellicrack\handlers\pdfkit_handler.py:809: unused method 'set_subject' (60% confidence, 10 lines)

intellicrack\handlers\pdfkit_handler.py:820: unused method 'add_keyword' (60% confidence, 10 lines)

intellicrack\handlers\pdfkit_handler.py:638: unused method 'drawCentredString' (60% confidence, 14 lines)

intellicrack\handlers\pdfkit_handler.py:653: unused method 'drawRightString' (60% confidence, 14 lines)

intellicrack\handlers\pdfkit_handler.py:706: unused method 'circle' (60% confidence, 14 lines)


23 findings in intellicrack\ai\realtime_adaptation_engine.py

intellicrack\ai\realtime_adaptation_engine.py:50: unused variable 'PARAMETER_TUNING' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:51: unused variable 'ALGORITHM_SELECTION' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:53: unused variable 'STRATEGY_MODIFICATION' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:56: unused variable 'BEHAVIOR_ADJUSTMENT' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:65: unused variable 'SUCCESS_RATE_DROP' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:68: unused variable 'PATTERN_CHANGE' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:108: unused variable 'action_taken' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:919: unused attribute 'hook_manager' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:920: unused attribute 'debug_system' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:1364: unused variable 'adaptation_engine' (60% confidence, 1 line)

intellicrack\ai\realtime_adaptation_engine.py:657: unused method 'get_hook_statistics' (60% confidence, 3 lines)

intellicrack\ai\realtime_adaptation_engine.py:814: unused method 'register_automated_fix' (60% confidence, 4 lines)

intellicrack\ai\realtime_adaptation_engine.py:1001: unused method 'add_adaptation_rule' (60% confidence, 4 lines)

intellicrack\ai\realtime_adaptation_engine.py:1006: unused method 'remove_adaptation_rule' (60% confidence, 8 lines)

intellicrack\ai\realtime_adaptation_engine.py:444: unused method 'register_hook_point' (60% confidence, 11 lines)

intellicrack\ai\realtime_adaptation_engine.py:705: unused method 'stop_debug_session' (60% confidence, 15 lines)

intellicrack\ai\realtime_adaptation_engine.py:721: unused method 'add_breakpoint' (60% confidence, 17 lines)

intellicrack\ai\realtime_adaptation_engine.py:819: unused method 'get_debug_insights' (60% confidence, 19 lines)

intellicrack\ai\realtime_adaptation_engine.py:485: unused method 'remove_hook' (60% confidence, 21 lines)

intellicrack\ai\realtime_adaptation_engine.py:1296: unused method 'get_adaptation_status' (60% confidence, 22 lines)

intellicrack\ai\realtime_adaptation_engine.py:456: unused method 'install_hook' (60% confidence, 28 lines)

intellicrack\ai\realtime_adaptation_engine.py:333: unused method 'get_metric_trend' (60% confidence, 33 lines)

intellicrack\ai\realtime_adaptation_engine.py:1319: unused method 'get_adaptation_insights' (60% confidence, 42 lines)


23 findings in intellicrack\scripts\ghidra\anti_analysis_detector.py

intellicrack\scripts\ghidra\anti_analysis_detector.py:335: unused variable 'current_program' (60% confidence, 1 line)

intellicrack\scripts\ghidra\anti_analysis_detector.py:338: unused variable 'get_references_to' (60% confidence, 1 line)

intellicrack\scripts\ghidra\anti_analysis_detector.py:341: unused variable 'create_bookmark' (60% confidence, 1 line)

intellicrack\scripts\ghidra\anti_analysis_detector.py:344: unused variable 'find_bytes' (60% confidence, 1 line)

intellicrack\scripts\ghidra\anti_analysis_detector.py:89: unused method 'printerr' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:142: unused method 'getScriptName' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:151: unused method 'getScriptArgs' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:160: unused method 'setScriptArgs' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:169: unused method 'getScriptFile' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:178: unused method 'getScriptDir' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:187: unused method 'popup' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:196: unused method 'isRunningHeadless' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:267: unused method 'isCancelled' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:299: unused method 'setProgress' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:308: unused method 'getProgress' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:326: unused method 'getMaximum' (60% confidence, 8 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:213: unused method 'addEnvironmentVar' (60% confidence, 9 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:280: unused method 'setMessage' (60% confidence, 9 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:223: unused method 'getEnvironmentVar' (60% confidence, 11 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:245: unused method 'getValue' (60% confidence, 11 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:98: unused method 'askYesNo' (60% confidence, 13 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:112: unused method 'askString' (60% confidence, 14 lines)

intellicrack\scripts\ghidra\anti_analysis_detector.py:127: unused method 'askInt' (60% confidence, 14 lines)


22 findings in intellicrack\core\analysis\concolic_executor.py

intellicrack\core\analysis\concolic_executor.py:40: unused variable 'MANTICORE_TYPE' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:55: unused variable 'ZF' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:56: unused variable 'SF' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:57: unused variable 'CF' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:58: unused variable 'OF' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:59: unused variable 'PF' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:270: unused attribute 'init_args' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:271: unused attribute 'init_kwargs' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:1200: unused attribute 'exploration_depth' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:1204: unused attribute 'discovered_bugs' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:1205: unused attribute 'code_coverage' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:1206: unused attribute 'symbolic_variables' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:1220: unused attribute 'instruction_limit' (60% confidence, 1 line)

intellicrack\core\analysis\concolic_executor.py:168: unused method 'get_register' (60% confidence, 3 lines)

intellicrack\core\analysis\concolic_executor.py:259: unused method 'will_execute_instruction_callback' (60% confidence, 3 lines)

intellicrack\core\analysis\concolic_executor.py:1168: unused method 'get_ready_states' (60% confidence, 3 lines)

intellicrack\core\analysis\concolic_executor.py:1056: unused method '_should_explore_branch' (60% confidence, 8 lines)

intellicrack\core\analysis\concolic_executor.py:158: unused method 'set_register' (60% confidence, 9 lines)

intellicrack\core\analysis\concolic_executor.py:1507: unused method '_target_reached' (60% confidence, 11 lines)

intellicrack\core\analysis\concolic_executor.py:1093: unused method '_is_indirect_branch' (60% confidence, 14 lines)

intellicrack\core\analysis\concolic_executor.py:1108: unused method '_analyze_indirect_targets' (60% confidence, 17 lines)

intellicrack\core\analysis\concolic_executor.py:1282: unused method 'find_license_bypass' (60% confidence, 50 lines)


21 findings in intellicrack\ai\lora_adapter_manager.py

intellicrack\ai\lora_adapter_manager.py:88: unused variable 'inference_mode' (60% confidence, 1 line)

intellicrack\ai\lora_adapter_manager.py:89: unused variable 'fan_in_fan_out' (60% confidence, 1 line)
